Index,X,Y,Re(frequency 0),Im(frequency 0),Re(frequency 1),Im(frequency 1),Re(frequency 2),Im(frequency 2),Re(frequency 3),Im(frequency 3),Re(frequency 4),Im(frequency 4),Re(frequency 5),Im(frequency 5)
538,0.458308333333,0.2011409200966,30.54369301861236,-78.14147277907001,-110.6879431725092,-109.58582495920314,-156.16169869175354,66.23765423370688,20.86401509039815,180.3346911890401,189.85349232874051,49.628751706987735,-37.41735238623497,-37.32403817801307
539,0.458308333333,0.1786300242126,-9.625703364867034,38.15949784050589,-48.32653059864292,-65.5166149806571,-120.58263528882063,17.107199906475607,2.7551732649206677,129.35110108422535,182.09459935350583,46.95859549727364,-76.7167146044046,-179.3778645213264
540,0.4583083333329999,0.15599273607749997,2.786287603729214,73.44501487584651,37.07281689936263,-15.65166659615903,-47.422127763193345,-22.254178740673307,-4.7940047212579024,45.24675500757942,147.79809979018268,18.499671093693546,32.35388050955783,-60.53936052673387
541,0.458308333333,0.13389104116300002,31.78823295390813,113.28198720943763,108.9227538264544,1.7298607681323424,2.5341252513655523,-84.3354407221983,-28.704832590118276,-17.28049866660396,98.44134340139017,31.95153710724628,48.628406599062366,-9.666594615740399
542,0.4583083333329999,0.028136803874150004,-119.25569572347833,-70.45388095228776,-82.75566843630361,-5.016840596159229,-1.387117267377517,-10.604417371310076,-35.59019593189836,-49.6740088882573,-94.68091892364848,10.88952807732619,10.550530693985515,13.902721946481261
543,0.45830833333300003,0.018380145278399998,-115.41850119265791,-47.3703428639789,-73.46678684320297,25.908309225848566,27.67151168183276,8.201930701960961,-6.489476195515468,-57.103534319201,-94.44056805693867,13.376027469401915,-34.15276618963206,14.765674960272706
546,0.508427777778,0.059755447942,-65.01930103512336,-113.57128943364124,-80.79752507657561,43.804145442704126,59.66702859085717,81.9190540104023,79.73991648851445,-64.43216251419571,-54.86138944117026,-67.26280486396962,-29.15503482822418,1.132954240091265
547,0.508427777778,0.07592348668282,-73.6188013511533,-68.4892341991301,-85.07355697250487,60.34336309240965,72.35963024045917,65.74624645954961,83.49129241777763,-52.023405437678555,-35.36042732406624,-23.247398890375653,-1.143443804537687,16.4504327851541
548,0.5084277777779999,0.09442917675542498,-145.12989612364538,-63.341934859037366,-63.25484409880103,79.56170065290577,87.54479309732042,72.32950305812342,79.75471901956487,-47.18534724010926,-18.539708453564625,-12.867531459566761,29.513421074577575,39.19441772523527
549,0.508427777778,0.10358450363235999,-197.92992543020029,-4.108148144678594,-45.84137014229589,92.88127152397817,104.80998567088355,59.26875827610959,76.80349508063969,-52.99038414368782,-0.8292171132095449,-26.652006133402796,2.124424293996964,49.73723042008124
550,0.508427777778,0.12598789346279998,-110.02209632473276,51.1554236424564,-2.0696889113612738,131.42148948159118,123.65530205368655,47.442054909283236,49.94047158372365,-53.393965217053335,-33.93755131032509,14.740398311680066,34.40203363060744,39.73175239740267
551,0.508427777778,0.1488813559318,-83.08314486367755,57.89081377906732,38.16318010402095,108.6406500307706,64.73996635889988,18.18771412427362,-1.3160586716965526,-25.79722397506742,-43.60727672875835,42.17853825390149,25.855731125098657,30.943676834780057
552,0.508427777778,0.2756605326871999,19.607640233072928,-44.02272738488275,-44.92449917674714,-5.997714966582097,17.73024811399589,87.40836350371137,152.89171052485938,18.10172889353687,98.31580629268879,-214.7676170982108,-5.321023965147339,-8.380388566064822
553,0.508427777778,0.41536222760239994,-95.6599656906476,36.002441782051164,64.92330504675094,147.70901518738074,159.91553956906284,-9.310118554272153,27.77116177092722,-123.72762679556253,-82.32386623041504,-15.794523741447588,60.65544583839565,43.52222920625358
556,0.508427777778,0.5147840193704,43.21108550445414,84.42470159469055,6.2819691701295985,-25.255098253519787,-129.22467288091306,22.207611826115695,-81.11470866797237,164.38874299764905,72.392778903558,160.28815861925196,-66.60957257210876,-16.424130467983463
557,0.508427777778,0.62736682808625,-133.63780625063848,-52.16240548024161,-92.12009728075145,45.56820731690495,53.323732031030794,64.70051066677391,2.7788152188127557,-96.08070621790435,-179.1128077260465,-102.4693941597653,-45.411782543452595,25.710302656034383
558,0.508427777778,0.638336561744,-153.53827611459667,-68.66526941680293,-93.13459154730867,72.53826495580404,57.114959163274264,60.742861501890204,-8.774363004902971,-96.90102355348239,-202.22561148031085,-71.59356562698056,-6.037676463894488,38.15935489521149
559,0.508427777778,0.6585022483577143,-181.76972107846925,-24.686363264061065,-64.3815018575564,96.28949594631293,50.22207516956655,27.557822571267934,-79.65264316783316,-92.28158093085092,-176.88135455167904,23.19963257489218,15.165775564695839,68.65018682973303
560,0.508427777778,0.6720939467306,-124.68835579657153,-22.322537949767877,-43.02456434329347,84.30365534746385,32.94873723342944,-6.28277444287052,-117.04224556625427,-85.31415350937228,-162.26255653942644,69.62717472203067,36.04171771377813,13.80849185421197
561,0.508427777778,0.700288135592,15.769976845254662,85.66175035943034,76.48917062297024,33.72114826054053,10.90571941945543,-129.70885831183276,-209.32561027720604,-75.05923618219579,-119.71138619610487,104.32931616462615,38.983284109397005,-41.58959709927307
562,0.508427777778,0.715675544794,-24.37016492698867,5.541823440980021,133.72596578236278,-27.933293565635353,-28.12426119634499,-176.18039384814523,-225.6617227491648,-37.56433154058565,-110.73166168168927,167.86959090014176,-6.571854969459732,-2.663680366512921
563,0.508427777778,0.7270803874098001,21.866505753210102,108.2226514838109,157.6643984850285,-41.07415408142469,-57.21588204360984,-199.27482958942312,-212.5305582749356,-35.2774622086651,-428.6770748869707,191.15402646593887,-13.135170775068135,-62.920564015431665
564,0.508427777778,0.7542644067792,74.34496077497417,79.5365669997703,117.7242326118167,-82.64705246082825,-55.44809565558947,-112.2592887150197,-115.32099138305162,46.1648956790903,-4.405695504902098,78.19378665205915,36.94876523775075,-28.755683848952255
565,0.508427777778,0.7772556900732001,50.375491154165175,10.101433243891405,13.890702519642579,-77.49135534569854,-75.55759029525419,7.463077989948921,-5.795887823555706,137.23830304638201,105.24715307748221,34.217739277395715,-37.76719150629722,-12.15861760599205
566,0.508427777778,0.8167714285712,25.78324946028032,-102.68945073489334,-157.6496246152782,-47.730494381208295,-107.40326529494192,177.01311103318127,105.72296435483335,191.74407225492823,140.03955686063,-12.429716331774046,-50.85894017689552,53.72239791117651
567,0.508427777778,0.860811138015,-69.47833999446144,-84.01790362360595,-106.3784096333188,10.178742924583092,-27.944417524056384,100.78427986530505,17.08910190362569,9.596010303564185,-43.38770496096311,-20.949580164937956,-16.91838852549012,-1.64928575531384
568,0.508427777778,0.9282118644065,-147.82506145288468,31.606570432120105,39.82578354505371,60.54422966523513,49.21116463771136,-85.5321544174836,-120.61682702971717,-81.18663917467946,-82.79752295457833,149.4574289011254,-19.12898817495049,41.05828236054269
569,0.508427777778,0.9386092009689999,-85.05149745859518,31.255241485094626,46.925780308331376,25.043112860378894,3.0829653683737637,-97.68873679470954,-133.71471430117106,-52.18793150080684,-91.50526796976574,80.29879126695987,-5.183336406790458,-35.112974489979564
570,0.508427777778,0.9601830508482,-27.689476510116062,-8.346401099469011,42.37170500432094,-83.21956732756723,-96.43719452681685,-120.93750410018173,-150.54036534501824,6.605938213164604,-38.58666211820761,89.40176009293783,-89.0497144300468,-65.90721025799084
571,0.508427777778,0.9996416464885999,162.8752018242475,-70.31734452938467,-11.911567145407517,-159.07629672306493,-151.542172016024,-65.98535151527747,-78.76754718090244,36.13242632494526,11.622828189929862,-48.23237864104032,-18.10306555817176,-14.848585180934696
572,0.508427777778,1.009659079902,81.0787915328939,-103.02263645619536,-25.44636612780605,-140.9920075232929,-109.97457471483989,-40.88592585993037,-23.827466406044326,21.797851020765496,20.308288635533692,-69.81419898462165,-45.75212102341631,-50.97724478986172
573,0.508427777778,1.037633898308,27.14915203372199,-101.90755404598167,-80.57602158546774,-18.338411014112776,22.765629731161226,80.81674822028738,142.5203780938317,-49.37332339548602,22.203030822913636,-168.7831839501773,-64.60869625360897,-2.939370704248799
574,0.508427777778,1.0485820823199998,-57.60276664214161,-89.26319737748156,-91.20412817335162,32.27154682850344,99.82443844120971,99.66606125552028,204.50036712594394,-87.48208289355614,9.454469606215724,-225.90382381927074,-54.917231607230306,-10.943891505873053
575,0.508427777778,1.06425326877,-66.69083421369929,-82.70809087001915,-78.79211277277561,73.34794897981894,122.95278235885301,97.41827129313505,216.3771556507355,-109.30499154188696,-18.903180935808706,-187.77194265646423,43.366003032333225,-34.172913731999955
576,0.5084277777779999,1.0951646489174998,-137.95093139712992,-16.551339946848582,-45.46222749302426,137.60589638885153,165.51814500908495,62.05070100461942,135.11411122547094,-130.08449808762353,-17.59469541762974,-99.47918279225479,70.1412723447032,30.149795031606075
577,0.508427777778,1.11634382566,-57.521573588893055,35.236570036401716,42.0662308524378,82.47340490956915,93.18589333189234,-17.567287774267687,15.20656186396813,-70.69235804285987,-38.06330821347368,9.995426078758474,4.876015016957624,6.454431937144685
